age,c_charge_degree,race,age_cat,score_text,sex,priors_count,length_of_stay,days_b_screening_arrest,decile_score,two_year_recid
28,0,2,0,2,1,2,1,-1.0,7,0
32,1,0,0,1,0,0,0,0.0,1,1
35,0,0,0,1,1,7,29,-1.0,4,0
49,1,0,1,1,1,0,5,-1.0,1,1
36,0,2,0,1,1,5,1,-1.0,3,1
33,1,0,0,0,1,16,34,0.0,9,1
30,0,5,0,1,1,1,2,-1.0,1,0
58,1,2,1,1,0,1,0,-3.0,2,0
22,0,0,2,2,1,2,14,0.0,7,0
28,0,2,0,1,1,2,3,3.0,3,1
28,1,3,0,1,1,0,1,0.0,1,1
26,0,0,0,0,1,6,5,-1.0,10,1
36,0,2,0,1,0,3,2,-2.0,1,1
23,0,2,2,0,1,0,2,0.0,9,0
22,0,0,2,2,1,0,2,0.0,5,1
26,0,0,0,1,1,0,2,-1.0,3,0
25,0,0,0,2,1,1,1,0.0,5,0
40,1,4,0,2,1,2,2,-1.0,6,0
28,1,0,0,1,1,0,1,-1.0,2,1
56,0,0,1,1,1,1,2,-1.0,1,0
36,0,0,0,1,1,0,281,-1.0,4,0
51,1,2,1,1,1,0,2,-1.0,1,0
35,0,0,0,0,0,9,174,-1.0,8,0
24,1,2,2,2,1,0,1,-1.0,5,1
27,1,0,0,1,1,6,2,-1.0,4,1
22,0,2,2,0,1,2,2,0.0,9,1
23,1,2,2,0,0,4,134,-1.0,9,1
27,1,2,0,1,0,0,0,0.0,2,1
31,0,0,0,0,1,8,1,-1.0,9,1
25,0,2,0,2,1,3,8,-1.0,7,0
52,1,2,1,1,0,0,1,-1.0,1,0
35,0,3,0,2,1,0,1,-1.0,7,0
24,0,2,2,2,0,0,1,-3.0,5,0
57,0,5,1,1,1,0,7,0.0,1,0
38,0,2,0,1,1,2,2,-1.0,1,0
26,1,3,0,2,1,1,2,-2.0,5,0
20,0,0,2,2,1,3,22,-1.0,7,1
34,0,0,0,1,1,2,2,-1.0,2,0
25,1,0,0,0,1,11,30,-1.0,9,1
24,0,2,2,2,0,0,1,-1.0,5,0
49,1,2,1,2,1,4,18,0.0,6,1
27,0,0,0,0,1,15,31,-1.0,10,1
28,0,0,0,2,1,10,21,-20.0,5,1
55,0,2,1,2,1,0,1,-1.0,5,0
47,1,2,1,1,1,3,13,-1.0,3,1
55,1,0,1,2,1,10,5,-1.0,7,1
22,0,0,2,1,1,0,2,-1.0,3,1
32,0,0,0,0,1,9,112,-1.0,8,0
55,0,2,1,1,1,0,1,-1.0,1,0
23,1,0,2,2,1,3,7,0.0,5,0
54,0,2,1,1,1,2,30,-29.0,4,1
40,0,1,0,1,1,0,20,-1.0,1,0
27,1,0,0,1,1,0,2,-1.0,2,1
29,0,0,0,2,0,5,2,0.0,7,0
45,1,2,1,1,0,0,1,-1.0,1,0
25,1,5,0,2,1,2,65,-1.0,6,0
40,0,2,0,1,1,4,34,-1.0,3,1
38,0,0,0,1,1,7,7,-1.0,4,1
26,0,0,0,0,1,3,14,0.0,10,1
37,0,0,0,1,0,0,2,-1.0,1,0
41,0,2,0,1,1,1,2,-1.0,1,0
33,0,5,0,1,0,0,1,-1.0,2,0
57,0,0,1,1,1,1,2,-1.0,1,0
34,1,0,0,0,1,3,2,-1.0,9,0
29,0,0,0,1,1,1,2,-1.0,4,1
45,0,3,1,2,1,8,2,0.0,7,0
22,0,2,2,1,1,1,9,-8.0,4,0
22,1,0,2,0,0,0,1,-1.0,8,1
21,1,0,2,1,1,0,46,-1.0,4,0
56,1,2,1,1,1,1,2,-1.0,1,0
48,0,0,1,1,1,4,1,-1.0,3,0
27,1,3,0,1,1,1,2,-1.0,2,0
27,0,2,0,2,1,2,7,-1.0,6,1
34,0,3,0,1,1,1,5,-1.0,2,0
23,0,0,2,2,1,5,2,0.0,6,1
47,0,0,1,2,1,3,12,0.0,5,1
33,1,0,0,1,1,6,2,-1.0,3,1
58,0,2,1,1,1,1,2,-1.0,1,0
33,0,0,0,2,0,1,1,-3.0,5,0
40,1,0,0,2,0,2,101,-1.0,5,0
22,0,2,2,2,1,0,1,0.0,5,0
39,0,2,0,1,1,2,9,-1.0,3,0
35,0,2,0,1,1,1,1,0.0,1,0
22,1,3,2,1,1,0,1,-1.0,2,0
43,0,0,0,2,1,7,2,-1.0,6,1
37,1,3,0,1,1,4,1,-1.0,4,0
26,0,0,0,0,1,2,1,-1.0,8,1
60,0,3,1,1,1,0,1,-1.0,4,0
39,0,2,0,1,0,1,8,-1.0,4,0
36,1,0,0,0,1,16,2,-1.0,8,1
21,1,2,2,1,1,0,1,-1.0,4,1
28,0,3,0,1,0,1,2,-1.0,3,1
70,0,5,1,1,0,0,1,-1.0,1,0
53,0,0,1,1,1,6,1,-1.0,2,0
37,0,2,0,2,1,0,1,-5.0,6,0
21,0,0,2,2,1,1,3,-1.0,6,1
28,0,0,0,2,1,1,1,-1.0,6,0
21,0,0,2,2,1,1,157,-1.0,6,0
56,0,0,1,1,1,0,6,-1.0,1,0
30,1,2,0,1,1,3,2,-1.0,3,0
27,0,2,0,0,1,0,48,-1.0,8,1
37,0,3,0,1,1,6,2,-1.0,2,1
27,0,0,0,0,1,1,2,-1.0,8,0
41,1,0,0,2,1,7,2,0.0,7,1
30,1,0,0,1,0,7,1,-1.0,3,1
32,0,0,0,0,1,7,1,-1.0,8,1
32,0,0,0,1,1,3,1,-1.0,4,0
34,0,2,0,2,0,5,1,-22.0,5,1
46,0,0,1,1,1,3,2,-1.0,1,0
24,0,0,2,1,1,1,1,-1.0,3,1
32,0,0,0,2,1,7,52,-1.0,6,1
43,0,2,0,1,1,6,10,-1.0,4,1
50,0,2,1,1,1,3,12,-1.0,2,0
30,0,2,0,1,1,4,97,0.0,4,1
37,1,0,0,2,1,3,1,-1.0,7,0
37,0,3,0,2,1,1,2,0.0,5,0
40,1,2,0,1,1,3,41,0.0,4,0
53,1,2,1,1,0,0,1,0.0,1,0
31,1,5,0,1,1,6,2,-1.0,2,1
33,1,0,0,1,1,4,2,-1.0,3,0
22,1,0,2,1,0,0,2,-1.0,4,0
27,1,0,0,1,1,2,1,-1.0,3,1
25,1,0,0,0,1,5,4,-1.0,8,1
24,0,2,2,1,1,2,2,-1.0,2,0
24,0,0,2,2,0,2,4,0.0,5,1
26,0,0,0,2,0,1,3,0.0,7,0
26,0,0,0,0,0,3,1,-1.0,10,1
20,0,2,2,1,1,0,2,-1.0,4,1
27,1,0,0,2,1,4,0,0.0,6,1
24,0,2,2,1,1,1,2,-1.0,3,1
26,0,0,0,2,1,8,2,0.0,7,1
26,1,2,0,2,1,5,6,-1.0,5,0
54,0,3,1,1,1,0,2,-1.0,1,1
64,1,0,1,2,1,13,2,-28.0,6,0
24,0,2,2,1,1,0,2,-1.0,2,0
57,1,2,1,1,0,0,1,-5.0,1,0
46,1,2,1,1,0,0,2,-1.0,1,0
56,0,0,1,2,1,16,1,-1.0,5,0
39,1,2,0,1,0,0,1,-1.0,2,0
68,1,2,1,1,1,4,12,-1.0,1,0
28,1,0,0,1,1,1,2,-1.0,3,1
39,1,0,0,2,1,19,1,-1.0,6,1
38,1,2,0,1,1,0,1,-1.0,1,0
25,1,0,0,0,0,3,2,-23.0,10,0
25,0,2,0,2,1,2,1,0.0,5,0
21,0,0,2,2,1,3,10,-1.0,7,1
31,0,2,0,2,1,2,17,0.0,5,0
33,0,0,0,2,1,3,8,-1.0,6,1
26,0,0,0,0,1,20,44,0.0,10,1
35,0,0,0,0,0,13,3,0.0,8,0
34,1,0,0,0,1,19,2,-1.0,8,0
41,0,5,0,0,1,31,243,0.0,9,1
57,1,5,1,1,1,0,1,-1.0,1,0
42,0,0,0,1,0,1,1,-1.0,2,0
26,0,0,0,0,1,9,3,-1.0,10,1
36,0,0,0,2,1,2,3,-1.0,6,1
41,0,0,0,0,1,24,2,-1.0,10,1
27,0,2,0,1,1,0,2,-1.0,2,0
58,0,5,1,1,0,0,2,-1.0,1,1
45,0,2,1,1,1,3,1,-23.0,1,1
34,0,2,0,1,1,5,2,0.0,2,0
50,1,3,1,1,1,0,1,0.0,1,0
25,0,2,0,0,1,6,1,0.0,8,1
24,1,0,2,2,1,2,2,-1.0,5,1
27,0,0,0,2,1,2,84,-1.0,7,0
30,1,2,0,1,1,2,1,0.0,4,1
22,0,2,2,0,1,3,2,-1.0,8,1
27,0,0,0,2,1,0,1,-1.0,5,0
20,0,5,2,1,1,0,2,-1.0,3,1
41,0,0,0,2,1,19,49,29.0,5,1
30,0,2,0,1,1,0,1,-1.0,1,0
24,0,0,2,0,1,3,76,-1.0,8,0
39,1,0,0,1,1,0,2,-1.0,1,0
32,0,0,0,1,0,3,1,-1.0,2,1
29,0,2,0,2,0,0,344,-1.0,6,1
37,0,5,0,1,1,0,1,-1.0,1,1
26,0,0,0,0,1,24,1,0.0,10,1
24,0,0,2,2,1,2,2,0.0,6,1
30,0,5,0,1,1,2,2,-1.0,1,0
20,0,0,2,0,1,4,377,14.0,10,1
25,1,0,0,2,1,1,1,-1.0,6,1
31,0,2,0,1,0,0,1,-1.0,4,1
25,1,0,0,2,1,0,0,0.0,5,1
41,0,2,0,1,1,0,2,-1.0,1,1
25,0,2,0,1,1,0,2,-1.0,3,0
25,0,0,0,2,1,2,2,-1.0,5,1
22,0,0,2,1,1,1,1,0.0,4,1
25,0,0,0,2,0,0,6,-1.0,7,0
38,1,0,0,1,1,0,2,0.0,2,0
40,0,3,0,2,1,0,65,0.0,5,0
49,1,2,1,1,0,4,4,-1.0,2,0
35,1,2,0,1,0,2,2,-3.0,3,0
21,1,4,2,2,1,0,2,-1.0,6,1
25,0,5,0,1,1,0,2,-1.0,4,0
21,0,2,2,1,1,1,1,-1.0,4,0
24,1,0,2,0,0,11,78,-1.0,9,1
28,0,2,0,1,1,3,51,-1.0,3,0
34,0,0,0,2,1,4,1,-1.0,6,1
57,1,0,1,2,1,8,6,-1.0,7,0
40,0,0,0,0,1,15,73,-1.0,9,1
22,1,0,2,1,1,2,2,-1.0,4,1
37,1,0,0,2,1,3,1,-1.0,6,1
43,0,0,0,2,0,0,0,0.0,6,0
26,0,0,0,2,1,5,1,0.0,7,1
24,0,2,2,1,1,2,2,-1.0,3,1
56,0,2,1,1,1,1,1,-2.0,1,1
23,0,0,2,2,1,2,3,-1.0,7,1
43,0,2,0,2,1,12,53,-1.0,6,0
32,1,1,0,1,1,0,2,-1.0,1,0
21,0,0,2,0,1,0,2,-1.0,9,1
51,0,0,1,1,1,2,25,-1.0,3,0
20,1,0,2,0,1,0,12,-1.0,10,1
42,0,0,0,0,1,17,33,-1.0,10,1
58,1,3,1,1,1,1,3,-2.0,1,0
28,0,5,0,1,0,1,1,0.0,2,0
30,1,0,0,1,0,2,1,-1.0,3,0
28,1,2,0,2,1,4,2,-1.0,6,1
24,1,2,2,0,0,9,9,-1.0,10,1
22,0,0,2,0,1,1,39,0.0,9,1
50,0,2,1,1,1,1,2,-1.0,2,0
30,1,0,0,0,1,5,2,-1.0,9,0
28,0,2,0,1,1,0,1,-1.0,2,1
21,0,0,2,2,1,3,1,-1.0,7,1
26,1,3,0,1,1,2,0,0.0,1,0
51,0,2,1,2,0,0,2,-1.0,5,0
21,0,0,2,2,1,1,4,0.0,7,0
29,0,2,0,1,1,0,2,-1.0,2,1
43,1,2,0,1,1,0,1,-1.0,4,0
22,0,0,2,1,1,1,2,0.0,4,0
52,0,0,1,2,1,0,5,-1.0,7,1
36,0,0,0,1,1,0,1,0.0,1,0
24,0,0,2,1,1,0,1,-1.0,2,0
26,0,0,0,2,1,5,2,-1.0,6,0
27,1,0,0,0,1,8,1,0.0,8,0
19,1,2,2,0,1,0,3,-2.0,8,1
26,0,2,0,2,1,2,0,0.0,5,0
29,0,0,0,1,0,0,1,-3.0,4,0
29,0,2,0,0,0,20,57,11.0,10,1
38,0,0,0,1,1,1,78,-1.0,4,1
34,0,0,0,2,1,5,1,0.0,6,0
23,0,5,2,1,1,2,2,-1.0,4,0
26,0,5,0,2,1,0,1,-1.0,5,1
29,1,0,0,1,0,1,1,-1.0,2,0
24,0,0,2,2,1,1,1,0.0,5,0
31,0,3,0,0,1,1,18,-1.0,8,1
50,0,2,1,1,1,0,1,-1.0,1,0
24,1,0,2,2,0,0,1,-1.0,7,0
31,0,0,0,1,0,0,0,0.0,3,0
36,0,0,0,0,1,13,3,-1.0,9,1
32,1,0,0,0,1,13,39,-1.0,9,1
42,1,0,0,1,1,1,18,-17.0,2,1
22,0,0,2,2,1,0,2,-1.0,7,0
26,0,0,0,2,1,5,28,-1.0,7,1
26,0,0,0,0,1,10,2,-1.0,8,1
30,1,3,0,2,1,3,3,-1.0,5,1
53,1,2,1,1,1,3,3,-2.0,2,1
23,0,0,2,2,1,2,3,-2.0,6,1
22,0,2,2,1,1,0,2,-1.0,3,0
27,1,2,0,1,1,0,2,0.0,2,0
21,1,5,2,1,0,0,1,-1.0,4,0
42,0,2,0,2,1,2,2,-1.0,7,1
31,0,0,0,2,1,4,5,0.0,5,1
80,1,2,1,1,1,0,1,-1.0,1,0
68,1,0,1,1,1,6,3,-1.0,4,0
23,0,0,2,0,1,1,3,0.0,8,0
36,0,0,0,2,1,4,3,-4.0,6,1
24,0,2,2,0,1,0,16,-1.0,10,0
21,0,2,2,0,1,0,2,-1.0,8,1
26,1,0,0,1,1,3,2,0.0,4,1
30,0,0,0,2,0,8,46,-1.0,7,1
36,0,2,0,2,1,1,1,-1.0,5,0
21,0,0,2,0,1,0,35,-1.0,8,1
31,1,0,0,2,0,1,1,-1.0,5,0
20,0,0,2,2,0,0,3,-1.0,6,1
49,1,2,1,0,1,4,5,-8.0,8,0
24,0,2,2,0,1,0,3,0.0,9,0
20,0,0,2,0,1,0,1,-1.0,8,1
44,1,2,0,1,1,1,2,-22.0,1,0
25,0,0,0,1,0,1,14,-13.0,3,0
41,0,2,0,1,1,11,119,-1.0,4,1
25,0,0,0,1,1,1,1,-1.0,2,0
44,1,3,0,1,1,0,2,-1.0,1,0
33,0,0,0,1,1,0,1,-1.0,1,0
20,0,0,2,2,1,0,2,-1.0,7,1
21,0,0,2,2,1,1,2,-1.0,6,1
44,0,2,0,2,1,3,1,-4.0,5,0
23,0,0,2,0,1,1,10,-10.0,9,1
35,1,0,0,0,1,0,58,-1.0,8,1
41,1,0,0,1,0,0,2,0.0,1,0
30,0,0,0,2,1,1,22,-1.0,5,0
36,0,0,0,1,1,7,2,-1.0,2,1
26,0,0,0,1,1,1,1,-1.0,1,1
32,0,3,0,1,0,0,1,-3.0,2,0
23,1,2,2,1,1,0,1,-1.0,3,1
43,1,0,0,0,0,9,2,-1.0,9,0
30,0,0,0,1,1,3,1,0.0,2,1
44,0,2,0,1,1,1,1,-4.0,1,1
39,0,2,0,1,1,1,2,-4.0,1,0
37,0,3,0,1,1,2,2,0.0,1,1
31,0,0,0,0,1,6,2,-1.0,8,1
63,1,2,1,1,1,5,5,-1.0,1,0
66,0,0,1,0,0,11,6,-1.0,8,1
19,0,3,2,0,1,2,2,-2.0,8,1
24,0,2,2,2,1,3,1,-1.0,5,0
21,1,2,2,0,1,2,28,0.0,10,0
48,0,2,1,1,0,0,2,-1.0,2,0
37,0,0,0,1,1,0,14,-1.0,1,0
21,1,0,2,1,1,0,2,-1.0,2,1
20,1,5,2,2,0,0,2,-1.0,5,0
64,1,2,1,1,0,0,1,-1.0,1,0
22,1,2,2,2,1,0,1,0.0,6,0
43,0,2,0,1,1,8,2,-1.0,3,0
25,0,2,0,2,1,3,20,-24.0,7,1
33,0,2,0,0,1,10,118,0.0,9,0
26,0,0,0,2,1,1,2,-1.0,6,0
33,1,2,0,1,0,1,1,-5.0,3,0
44,0,0,0,1,1,0,3,-1.0,1,0
31,0,0,0,1,1,0,1,0.0,2,0
50,1,2,1,2,1,9,2,-1.0,6,1
33,0,0,0,0,1,16,7,-1.0,9,1
31,0,0,0,0,1,1,0,0.0,10,1
25,1,3,0,1,0,0,1,-3.0,3,0
43,1,0,0,1,0,2,17,-17.0,2,0
27,1,0,0,1,1,0,1,0.0,1,1
34,1,5,0,1,1,2,2,-1.0,1,0
44,0,5,0,1,1,0,6,-1.0,1,0
31,1,0,0,0,1,6,1,29.0,10,1
26,0,0,0,1,1,2,149,-1.0,3,1
20,0,0,2,0,1,4,2,-1.0,9,1
41,0,3,0,1,1,1,1,0.0,2,1
55,1,3,1,1,0,0,1,-1.0,1,0
29,0,0,0,1,1,6,27,-26.0,2,0
31,1,5,0,1,1,0,2,-1.0,1,0
31,0,0,0,2,1,11,1,0.0,7,1
52,0,5,1,1,1,0,1,-1.0,1,0
59,1,2,1,1,1,0,2,-1.0,1,0
49,1,0,1,1,1,1,1,0.0,1,1
36,1,2,0,2,1,11,3,-1.0,6,1
23,0,0,2,1,0,1,1,-1.0,3,0
46,0,2,1,2,1,26,168,-1.0,7,1
59,1,2,1,1,1,2,7,-1.0,1,1
51,0,3,1,1,1,1,7,-12.0,1,0
34,0,0,0,1,1,0,0,0.0,1,0
32,0,5,0,1,1,0,1,-1.0,1,0
54,0,0,1,1,1,1,1,-1.0,3,0
24,0,0,2,0,1,3,1,-1.0,10,1
32,1,5,0,1,1,0,1,-1.0,3,1
22,0,2,2,2,1,0,1,-1.0,5,1
36,0,0,0,1,1,0,1,0.0,1,0
61,1,2,1,1,1,0,1,-4.0,1,0
38,1,0,0,1,0,0,2,-1.0,2,0
41,0,3,0,1,1,9,10,-1.0,2,0
34,1,3,0,1,1,2,2,0.0,1,1
32,0,0,0,1,1,0,2,0.0,3,0
37,0,2,0,2,1,1,9,-9.0,7,1
21,0,0,2,0,1,4,61,-1.0,8,0
57,0,0,1,1,1,0,1,-1.0,1,1
68,0,0,1,1,1,2,1,0.0,4,0
24,1,0,2,1,1,0,2,-1.0,3,0
46,0,0,1,1,1,3,2,-1.0,1,1
41,0,2,0,1,1,1,58,-1.0,4,1
30,0,5,0,1,1,0,11,-1.0,2,0
25,0,0,0,0,1,8,1,0.0,8,1
24,0,0,2,2,1,7,1,-1.0,7,1
41,0,0,0,1,1,1,3,-1.0,4,0
55,0,5,1,1,1,4,6,-1.0,1,0
33,0,2,0,1,1,1,4,-4.0,4,0
23,0,0,2,1,1,0,2,-1.0,2,0
47,0,2,1,0,0,28,118,-1.0,9,1
51,0,2,1,1,0,0,2,-2.0,1,0
36,1,2,0,1,1,1,1,-1.0,2,0
57,1,3,1,1,1,0,110,0.0,1,0
43,1,0,0,1,1,0,1,0.0,1,0
26,0,0,0,2,1,4,2,-1.0,7,1
47,1,5,1,1,1,0,1,-1.0,1,0
60,0,0,1,1,1,1,1,-1.0,1,0
24,1,0,2,2,1,0,1,-1.0,5,1
20,0,2,2,2,1,0,2,-1.0,7,1
28,1,2,0,1,0,0,1,-6.0,3,0
28,0,0,0,2,1,7,2,-1.0,7,1
58,1,2,1,1,1,2,84,-1.0,3,1
54,0,5,1,1,1,1,3,-2.0,1,0
24,0,0,2,2,0,2,2,-1.0,7,1
34,1,5,0,1,0,0,1,0.0,1,0
48,0,5,1,1,1,1,22,-21.0,1,0
37,0,0,0,0,1,0,1,-1.0,8,0
28,0,0,0,0,1,8,3,-1.0,8,1
46,0,2,1,1,1,14,1,-1.0,3,1
45,1,2,1,1,1,2,3,0.0,4,0
20,0,0,2,2,1,2,11,-1.0,7,1
52,1,0,1,1,1,0,1,0.0,1,0
29,1,0,0,1,1,0,1,-1.0,2,0
34,0,0,0,0,1,11,1,0.0,8,1
24,0,0,2,1,1,0,23,0.0,2,1
28,0,0,0,0,1,6,81,0.0,10,1
28,0,0,0,2,1,2,3,-1.0,5,1
29,0,0,0,2,1,0,1,0.0,7,0
55,0,2,1,1,0,2,3,-12.0,1,0
68,1,3,1,1,1,0,1,-3.0,1,0
22,0,3,2,1,1,0,3,-1.0,4,1
24,0,2,2,0,1,3,18,-1.0,8,1
20,0,0,2,1,1,0,1,-1.0,3,0
23,1,0,2,2,1,0,33,0.0,5,0
44,0,0,0,1,1,6,195,0.0,4,1
34,0,0,0,2,1,8,5,-1.0,7,1
55,1,0,1,1,1,0,1,-1.0,1,1
23,0,0,2,2,0,0,2,-1.0,6,1
23,0,0,2,0,0,3,6,0.0,9,1
24,0,3,2,1,1,0,7,-1.0,2,0
77,1,0,1,1,1,0,0,0.0,1,0
52,1,2,1,1,1,3,1,-1.0,2,0
34,0,0,0,0,1,8,3,0.0,9,1
39,0,3,0,1,1,0,1,0.0,1,0
30,1,2,0,1,1,2,1,-1.0,2,1
30,1,0,0,1,1,3,6,-1.0,2,1
26,0,0,0,1,1,0,0,0.0,4,1
51,1,2,1,1,0,1,2,-30.0,2,0
34,0,0,0,1,1,2,13,-12.0,3,0
23,0,2,2,1,1,0,6,-1.0,2,0
32,0,2,0,1,1,2,1,-1.0,2,0
38,1,0,0,2,1,8,16,0.0,6,0
21,0,0,2,2,1,0,2,-1.0,7,1
34,0,3,0,2,1,5,2,-1.0,6,1
53,1,2,1,1,1,8,5,-1.0,2,1
34,0,2,0,2,1,1,52,-1.0,7,0
25,0,2,0,2,1,5,2,-1.0,7,1
54,1,0,1,1,1,1,1,-1.0,1,0
25,1,2,0,1,1,2,1,0.0,4,1
25,0,5,0,0,1,3,2,-1.0,8,1
34,1,3,0,1,1,1,1,-1.0,1,0
46,0,5,1,1,1,0,1,-1.0,1,1
22,0,0,2,2,1,0,1,0.0,7,1
23,0,0,2,0,0,2,1,-1.0,10,1
27,1,2,0,2,1,1,29,-1.0,7,1
45,0,0,1,1,1,7,2,-1.0,1,0
31,0,2,0,2,0,9,27,-1.0,7,1
45,1,2,1,1,1,1,0,-11.0,1,0
28,0,0,0,2,1,12,2,-1.0,5,0
24,0,0,2,2,1,1,1,0.0,6,1
28,1,2,0,0,0,6,31,-1.0,10,1
41,0,0,0,1,1,2,1,0.0,1,0
35,1,0,0,1,1,3,1,-26.0,2,1
20,0,0,2,0,1,1,15,27.0,8,1
32,0,0,0,0,1,19,2,-1.0,9,1
28,0,0,0,2,1,2,32,-1.0,5,0
33,0,0,0,2,1,7,1,-1.0,6,1
26,0,0,0,0,1,8,15,-1.0,8,1
22,1,0,2,0,1,1,1,-1.0,9,1
25,0,0,0,2,0,4,2,-1.0,5,0
21,0,3,2,0,1,0,1,-1.0,9,1
23,1,2,2,1,0,1,1,-1.0,2,0
30,0,0,0,0,1,2,1,-1.0,8,1
25,1,0,0,0,1,11,532,-1.0,8,1
33,0,0,0,2,1,3,12,-1.0,6,1
35,1,2,0,1,1,3,2,-1.0,3,0
34,0,2,0,0,1,13,19,-1.0,8,1
37,0,0,0,1,1,2,1,-1.0,2,1
55,0,2,1,2,0,0,7,-2.0,7,1
43,1,2,0,1,1,1,2,-1.0,1,0
27,1,0,0,0,1,27,1,0.0,10,1
26,0,0,0,2,1,7,2,-1.0,6,0
42,1,2,0,2,0,4,1,5.0,6,1
27,1,3,0,1,1,0,1,-1.0,2,0
41,0,2,0,2,1,1,63,0.0,5,0
21,1,0,2,0,1,2,22,-24.0,9,1
30,1,0,0,1,1,4,2,-1.0,2,1
30,0,2,0,0,1,1,2,-1.0,8,0
45,0,2,1,0,0,0,1,-1.0,9,1
23,0,0,2,0,1,2,8,-9.0,8,1
31,0,0,0,2,0,2,177,-1.0,5,1
40,1,0,0,2,1,8,44,0.0,6,1
33,0,0,0,1,1,1,1,-17.0,2,0
40,1,0,0,1,1,11,1,-1.0,3,1
56,0,2,1,1,1,1,16,0.0,2,0
21,1,0,2,1,1,0,2,-1.0,3,1
51,0,0,1,1,1,4,2,-28.0,1,0
36,1,2,0,1,1,0,1,0.0,1,0
25,0,3,0,2,1,3,1,-1.0,6,1
30,1,2,0,1,1,0,1,0.0,1,0
21,0,2,2,2,0,0,1,-1.0,5,0
25,0,3,0,1,1,2,1,-1.0,2,1
38,0,3,0,1,1,0,2,0.0,2,0
41,1,0,0,1,1,3,3,-1.0,2,1
22,0,2,2,2,0,0,2,-2.0,7,1
29,0,5,0,2,1,8,1,-1.0,6,1
21,0,3,2,1,1,0,1,-1.0,3,1
40,0,0,0,1,0,2,2,-1.0,1,0
37,0,0,0,1,1,2,8,-13.0,3,0
37,0,0,0,1,0,0,1,-3.0,3,0
23,0,0,2,2,0,2,2,-2.0,5,1
55,0,3,1,1,1,0,1,-1.0,1,0
19,0,0,2,1,1,1,4,-1.0,4,1
26,0,2,0,1,1,1,2,0.0,2,1
25,1,0,0,1,1,0,2,-1.0,3,0
39,0,2,0,1,1,17,36,-1.0,2,1
36,0,2,0,1,1,0,1,-1.0,3,1
26,1,0,0,0,1,6,11,0.0,8,0
51,1,0,1,1,1,8,4,-1.0,1,1
20,0,0,2,0,1,0,31,-1.0,8,0
43,1,2,0,1,0,0,2,-1.0,1,0
22,0,0,2,2,1,0,33,-1.0,7,1
24,1,2,2,2,0,0,1,-1.0,5,1
35,0,0,0,1,1,2,2,-1.0,3,0
55,1,2,1,1,1,0,2,-1.0,1,0
52,1,0,1,1,0,0,0,0.0,1,0
33,1,0,0,0,0,0,8,-1.0,9,0
30,0,5,0,1,1,0,2,-1.0,1,0
32,0,0,0,2,1,3,38,-1.0,5,1
20,0,0,2,0,1,5,2,-1.0,9,1
67,0,0,1,1,1,8,2,-1.0,4,0
31,1,0,0,1,1,7,2,-1.0,4,0
21,0,2,2,1,1,0,29,-1.0,4,1
30,1,0,0,0,1,4,6,-1.0,8,0
55,1,2,1,1,1,0,1,-1.0,1,0
25,0,0,0,1,1,0,2,0.0,2,0
25,0,0,0,2,1,0,1,0.0,7,0
27,0,0,0,0,1,10,2,0.0,8,1
22,0,0,2,1,1,0,1,0.0,4,0
37,0,0,0,2,1,8,2,0.0,6,0
68,0,2,1,2,1,7,6,-1.0,7,1
37,0,2,0,2,1,0,1,0.0,6,0
22,1,2,2,2,1,5,1,-1.0,5,1
30,1,0,0,1,1,4,2,-1.0,2,0
34,1,0,0,1,1,1,3,-3.0,2,0
28,1,5,0,1,1,0,3,-1.0,1,0
37,1,2,0,2,1,4,1,-18.0,5,1
41,0,0,0,0,0,8,66,0.0,8,1
52,1,3,1,1,1,0,1,-1.0,1,0
36,1,2,0,1,1,2,1,-17.0,1,0
26,0,2,0,1,1,2,2,-3.0,2,0
24,0,2,2,1,1,0,16,0.0,2,0
27,0,0,0,2,1,0,3,-1.0,6,0
37,1,2,0,1,0,0,1,0.0,1,0
37,0,3,0,1,1,1,1,-1.0,3,0
23,0,0,2,2,1,3,44,0.0,7,1
58,1,2,1,1,1,5,3,-1.0,2,0
62,1,2,1,1,0,1,1,-2.0,1,1
41,0,0,0,1,0,0,1,0.0,1,0
33,1,3,0,1,1,0,1,-1.0,1,0
33,1,0,0,1,1,0,1,0.0,1,0
33,0,0,0,0,1,12,2,-1.0,10,1
41,0,0,0,2,1,14,1,0.0,6,1
22,0,3,2,1,1,0,1,-1.0,3,0
26,0,2,0,2,1,3,1,-1.0,5,1
33,0,2,0,1,0,0,2,-1.0,1,0
25,1,0,0,2,1,0,1,-1.0,6,0
37,1,0,0,1,1,0,2,-1.0,1,1
23,0,2,2,0,1,11,4,-1.0,10,1
21,1,0,2,0,1,0,2,-1.0,9,0
45,0,2,1,2,1,21,2,-1.0,6,1
37,0,2,0,2,1,13,2,-1.0,7,0
24,1,0,2,1,1,2,4,-1.0,4,0
35,0,0,0,1,1,0,2,-1.0,4,0
22,0,0,2,1,0,0,7,-1.0,4,1
29,0,2,0,0,1,10,3,-1.0,9,1
41,0,0,0,1,1,6,2,-1.0,3,1
37,0,3,0,1,1,8,1,-8.0,2,1
51,0,0,1,0,1,19,3,-1.0,8,1
26,0,0,0,1,0,1,2,-1.0,3,1
46,1,0,1,2,1,2,4,-17.0,7,0
41,0,2,0,1,1,0,4,-1.0,1,0
31,0,2,0,2,1,9,471,-1.0,6,1
