sex,race,case_type,wcisclass,age_offense,prior_felony,prior_misdemeanor,prior_criminal_traffic,highest_severity,release,is_recid_new,recid_180d,violent_crime,recid_180d_violent
1,3,1,40,23,1,5,0,12.0,0,1.0,1.0,0,0.0
1,3,2,31,25,2,5,0,7.0,0,1.0,1.0,0,0.0
1,3,2,31,26,2,6,0,7.0,1,0.0,0.0,0,0.0
1,3,2,31,28,2,7,0,7.0,0,1.0,1.0,0,0.0
1,3,2,55,17,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,34,29,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,35,28,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,43,29,0,2,0,7.0,1,1.0,1.0,0,0.0
1,3,2,35,31,0,2,1,7.0,1,1.0,1.0,0,0.0
1,3,0,31,23,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,2,31,25,0,1,2,7.0,0,1.0,1.0,0,0.0
1,3,0,31,26,0,2,1,7.0,1,1.0,1.0,0,0.0
1,3,2,15,26,0,1,2,7.0,1,1.0,1.0,0,0.0
1,3,2,63,41,0,0,0,10.0,0,1.0,1.0,0,0.0
1,3,1,36,42,0,1,0,13.0,1,0.0,0.0,0,0.0
1,3,2,49,48,1,1,0,10.0,1,0.0,0.0,0,0.0
1,3,1,7,30,0,0,0,15.0,1,0.0,0.0,0,0.0
1,3,2,15,21,0,0,0,7.0,1,1.0,1.0,0,1.0
1,3,2,6,22,0,2,0,9.0,1,1.0,1.0,1,0.0
1,3,2,11,22,0,2,0,10.0,1,1.0,1.0,0,0.0
1,3,2,61,23,0,3,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,25,0,1,0,9.0,1,1.0,1.0,0,0.0
1,3,2,13,25,0,1,0,9.0,0,1.0,1.0,0,0.0
1,3,0,31,27,0,2,0,7.0,1,0.0,0.0,0,0.0
1,3,2,55,20,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,29,0,0,1,7.0,0,1.0,1.0,0,0.0
1,3,0,35,29,0,0,1,7.0,0,1.0,1.0,0,0.0
1,3,0,35,30,0,0,4,7.0,0,1.0,1.0,0,0.0
1,3,2,5,32,0,1,5,10.0,1,1.0,1.0,0,0.0
1,3,0,31,32,0,1,5,7.0,0,1.0,1.0,0,0.0
1,3,2,62,35,0,3,8,10.0,1,0.0,0.0,0,0.0
1,3,2,13,24,0,1,0,9.0,1,1.0,1.0,0,1.0
1,3,2,6,25,0,2,0,9.0,0,0.0,0.0,1,0.0
1,3,2,13,24,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,2,6,36,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,0,31,30,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,16,37,1,0,1,12.0,1,0.0,0.0,0,0.0
1,3,0,35,37,1,0,1,7.0,0,0.0,0.0,0,0.0
1,3,1,14,17,0,0,0,13.0,0,1.0,1.0,0,0.0
1,3,2,16,18,1,0,0,7.0,0,1.0,1.0,0,1.0
1,3,0,35,19,1,1,0,7.0,0,0.0,0.0,1,0.0
1,3,1,16,24,3,2,1,12.0,0,1.0,1.0,0,0.0
1,3,1,5,24,3,2,1,13.0,1,1.0,1.0,0,0.0
1,3,1,5,25,4,2,1,12.0,0,1.0,1.0,0,0.0
1,3,1,5,25,4,2,1,13.0,0,1.0,1.0,0,0.0
1,3,1,16,27,6,2,1,12.0,0,0.0,0.0,0,0.0
1,3,1,5,27,6,2,1,13.0,1,0.0,0.0,0,0.0
1,3,1,37,31,9,2,1,13.0,1,0.0,0.0,1,0.0
1,3,1,54,31,9,2,1,13.0,1,0.0,0.0,1,0.0
1,3,1,16,30,9,2,1,12.0,1,0.0,0.0,0,0.0
1,3,2,16,17,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,33,0,2,1,7.0,0,0.0,0.0,0,0.0
1,3,2,49,21,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,23,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,27,0,1,1,7.0,1,0.0,0.0,0,0.0
1,3,1,26,21,0,1,0,7.0,1,1.0,1.0,1,0.0
1,3,2,11,21,1,0,0,10.0,1,1.0,1.0,0,0.0
1,3,1,7,24,2,1,1,15.0,1,1.0,1.0,0,0.0
1,3,2,16,17,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,25,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,1,16,29,0,2,0,7.0,1,0.0,0.0,0,0.0
1,3,2,6,34,0,3,0,9.0,1,0.0,0.0,0,0.0
1,3,1,14,20,0,0,0,15.0,1,0.0,0.0,0,0.0
1,3,1,16,23,1,0,0,12.0,1,0.0,0.0,0,0.0
1,3,0,35,28,2,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,35,42,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,16,26,0,0,0,12.0,1,0.0,0.0,0,0.0
1,3,1,14,20,0,0,0,11.0,1,1.0,1.0,0,0.0
1,3,1,40,21,1,0,0,11.0,0,0.0,0.0,0,0.0
1,3,2,16,27,2,0,0,7.0,1,1.0,1.0,0,0.0
1,3,1,55,27,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,54,30,2,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,32,22,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,5,18,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,5,18,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,1,5,23,1,2,0,10.0,1,1.0,1.0,0,0.0
1,3,1,5,23,1,2,0,9.0,1,1.0,1.0,0,0.0
1,3,1,5,24,2,3,0,10.0,1,1.0,1.0,0,0.0
1,3,2,49,23,3,2,0,10.0,1,1.0,1.0,0,0.0
1,3,0,31,24,3,3,0,7.0,1,1.0,1.0,0,0.0
1,3,2,16,27,3,3,1,7.0,1,1.0,1.0,0,0.0
1,3,2,5,29,3,5,1,10.0,1,1.0,1.0,0,0.0
1,3,2,49,30,3,7,1,10.0,1,1.0,1.0,0,0.0
1,3,1,16,31,3,8,1,12.0,1,1.0,1.0,0,0.0
1,3,1,16,33,4,8,1,12.0,0,0.0,0.0,0,0.0
1,3,2,13,25,0,1,0,9.0,1,0.0,0.0,0,0.0
1,3,2,16,18,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,22,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,20,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,20,0,1,0,7.0,0,1.0,1.0,0,0.0
1,3,0,35,27,0,1,2,7.0,0,1.0,1.0,0,0.0
1,3,0,31,30,0,1,3,7.0,1,1.0,1.0,0,0.0
1,3,1,54,39,2,1,0,10.0,0,1.0,1.0,1,0.0
1,3,2,13,40,3,0,0,9.0,0,1.0,1.0,0,0.0
1,3,2,13,40,3,1,0,9.0,1,1.0,1.0,0,0.0
1,3,2,58,41,3,2,1,7.0,1,0.0,0.0,0,0.0
1,3,0,35,41,3,3,0,7.0,0,0.0,0.0,0,0.0
1,3,2,13,45,3,3,1,9.0,0,0.0,0.0,0,0.0
1,3,2,13,48,3,4,1,9.0,0,0.0,0.0,0,0.0
1,3,2,43,54,3,5,1,9.0,0,0.0,0.0,1,0.0
1,3,1,7,17,0,0,0,18.0,1,0.0,0.0,0,0.0
1,3,2,16,25,1,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,30,0,0,0,7.0,1,0.0,0.0,0,0.0
1,4,2,6,19,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,55,22,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,0,35,23,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,1,8,28,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,16,17,0,0,0,11.0,1,0.0,0.0,0,0.0
1,3,0,35,25,1,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,35,27,1,0,1,7.0,0,0.0,0.0,0,0.0
1,3,0,35,21,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,23,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,35,23,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,0,35,30,0,0,2,7.0,0,0.0,0.0,0,0.0
1,3,0,31,24,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,31,26,0,1,1,7.0,1,0.0,0.0,0,0.0
1,3,0,26,26,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,31,41,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,19,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,20,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,49,32,0,1,1,10.0,1,0.0,0.0,0,0.0
1,3,1,16,20,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,16,27,1,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,18,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,0,31,31,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,11,19,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,2,11,28,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,14,19,0,0,0,15.0,1,0.0,0.0,0,0.0
1,3,2,49,44,0,0,0,10.0,0,0.0,0.0,0,0.0
1,3,0,35,47,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,8,37,0,0,0,9.0,1,1.0,1.0,0,0.0
1,3,2,5,38,1,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,6,45,2,1,0,10.0,1,0.0,0.0,1,0.0
1,3,2,49,19,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,13,19,0,2,0,9.0,1,0.0,0.0,0,0.0
1,3,2,13,19,0,2,0,9.0,1,0.0,0.0,0,0.0
1,3,2,16,18,0,2,0,7.0,1,0.0,0.0,0,0.0
1,3,2,50,18,0,2,0,10.0,1,0.0,0.0,0,0.0
1,3,2,5,18,0,2,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,30,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,36,36,0,0,1,13.0,1,0.0,0.0,0,0.0
1,3,2,5,17,0,1,0,10.0,1,1.0,1.0,0,0.0
1,3,1,14,18,0,2,0,12.0,1,1.0,1.0,0,0.0
1,3,1,5,20,1,2,0,9.0,0,1.0,1.0,0,1.0
1,3,1,5,20,2,2,0,13.0,0,1.0,1.0,1,0.0
1,3,0,31,22,3,3,0,7.0,1,1.0,1.0,0,0.0
1,3,2,49,22,3,5,1,10.0,0,1.0,1.0,0,0.0
1,3,2,5,22,3,5,1,10.0,0,1.0,1.0,0,0.0
1,3,2,11,22,3,11,1,10.0,1,0.0,0.0,0,0.0
1,3,2,5,23,3,11,1,10.0,1,0.0,0.0,0,0.0
1,3,2,6,23,3,11,1,10.0,0,0.0,0.0,1,0.0
1,3,2,5,23,3,11,1,10.0,0,0.0,0.0,0,0.0
1,3,2,5,23,3,11,1,10.0,1,0.0,0.0,0,0.0
1,3,1,37,28,3,12,1,10.0,1,0.0,0.0,1,0.0
1,3,2,43,17,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,23,0,1,0,7.0,0,1.0,1.0,0,0.0
1,1,2,49,18,2,1,0,10.0,1,1.0,1.0,0,1.0
1,1,1,56,17,1,2,0,16.0,0,1.0,1.0,1,1.0
1,3,1,6,17,0,0,0,13.0,1,0.0,0.0,1,0.0
1,3,2,63,26,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,16,35,0,1,0,7.0,1,0.0,0.0,0,0.0
1,0,1,54,73,0,1,0,12.0,1,0.0,0.0,1,0.0
1,0,2,15,36,5,0,0,7.0,1,1.0,1.0,0,0.0
1,0,2,50,36,5,1,0,10.0,1,0.0,0.0,0,0.0
1,0,1,7,44,5,2,0,15.0,1,0.0,0.0,0,0.0
1,3,2,49,17,0,0,0,10.0,0,0.0,0.0,0,0.0
1,3,0,31,23,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,2,11,18,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,31,22,0,0,1,7.0,1,1.0,1.0,0,0.0
1,3,0,31,22,0,0,1,7.0,1,1.0,1.0,0,0.0
1,3,2,5,24,0,0,4,10.0,0,1.0,1.0,0,0.0
1,3,0,35,23,0,1,3,7.0,0,1.0,1.0,0,0.0
1,3,0,31,23,0,1,3,7.0,1,1.0,1.0,0,0.0
1,3,2,5,26,0,1,4,10.0,1,0.0,0.0,0,0.0
1,3,1,16,18,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,1,16,21,1,0,0,7.0,1,0.0,0.0,0,0.0
1,0,0,34,37,3,0,0,7.0,0,0.0,0.0,0,0.0
1,0,1,7,52,3,0,1,15.0,1,1.0,1.0,0,0.0
1,0,2,13,22,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,40,17,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,24,1,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,35,29,1,0,2,7.0,0,0.0,0.0,0,0.0
1,3,0,35,24,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,35,28,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,49,33,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,2,24,20,0,0,0,10.0,0,0.0,0.0,1,0.0
1,3,1,40,22,0,0,0,12.0,1,1.0,1.0,0,1.0
1,3,1,6,23,1,0,0,13.0,1,1.0,1.0,1,0.0
1,3,1,16,25,2,0,0,13.0,1,1.0,1.0,0,0.0
1,3,1,16,25,3,3,0,14.0,1,1.0,1.0,0,0.0
1,3,2,16,25,4,2,0,7.0,1,1.0,1.0,0,0.0
1,3,2,5,25,4,2,0,10.0,1,1.0,1.0,0,0.0
1,3,0,35,31,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,2,11,32,0,0,1,9.0,1,0.0,0.0,0,0.0
1,3,1,36,36,0,1,1,7.0,0,0.0,0.0,0,0.0
1,3,1,36,43,1,1,1,13.0,1,0.0,0.0,0,0.0
1,3,0,35,20,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,31,23,0,0,2,7.0,0,1.0,1.0,0,0.0
1,3,0,35,24,0,1,3,7.0,0,0.0,0.0,0,0.0
1,3,2,49,24,0,0,4,10.0,1,0.0,0.0,0,0.0
1,3,0,35,27,0,1,4,7.0,0,1.0,1.0,0,0.0
1,3,0,31,29,0,1,5,7.0,1,1.0,1.0,0,0.0
1,3,1,36,31,0,1,6,13.0,1,0.0,0.0,0,0.0
1,3,2,11,19,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,0,31,20,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,0,35,22,0,1,2,7.0,0,1.0,0.0,0,0.0
1,3,0,5,22,0,1,2,7.0,1,1.0,1.0,0,0.0
1,3,2,12,24,2,1,3,9.0,0,0.0,0.0,0,0.0
1,3,1,5,26,1,2,3,10.0,0,0.0,0.0,0,0.0
1,3,1,36,26,1,2,3,13.0,1,0.0,0.0,0,0.0
1,3,1,23,20,2,1,0,18.0,1,0.0,0.0,0,0.0
1,3,1,41,19,2,1,0,16.0,1,0.0,0.0,0,0.0
1,3,1,7,19,2,1,0,18.0,1,0.0,0.0,0,0.0
1,3,2,55,19,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,5,27,3,1,0,10.0,1,0.0,0.0,0,0.0
1,3,2,13,33,4,1,0,9.0,1,1.0,1.0,0,0.0
1,3,2,49,34,4,2,0,9.0,1,1.0,1.0,0,0.0
1,3,1,40,35,4,3,0,7.0,1,1.0,1.0,0,0.0
1,3,1,40,36,5,3,0,13.0,1,1.0,1.0,0,0.0
1,3,1,40,37,6,3,0,13.0,0,0.0,0.0,0,0.0
1,3,2,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,31,24,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,1,14,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,50,17,0,1,2,10.0,0,1.0,1.0,0,0.0
1,3,2,5,17,1,2,2,10.0,0,1.0,1.0,0,1.0
1,3,2,49,17,1,2,2,10.0,0,1.0,1.0,0,1.0
1,3,0,35,17,1,3,1,7.0,0,1.0,1.0,0,1.0
1,3,1,56,17,1,3,2,16.0,1,0.0,0.0,1,0.0
1,3,1,5,18,1,3,2,13.0,1,0.0,0.0,0,0.0
1,3,0,35,46,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,6,34,1,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,43,18,0,0,0,7.0,1,1.0,1.0,0,1.0
1,3,0,35,20,0,1,0,7.0,1,0.0,0.0,1,0.0
1,3,1,16,21,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,33,17,0,0,0,10.0,0,0.0,0.0,0,0.0
1,3,1,56,20,0,0,0,16.0,1,0.0,0.0,1,0.0
1,3,2,16,34,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,25,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,55,21,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,31,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,16,24,0,0,1,12.0,1,1.0,1.0,0,0.0
1,3,1,14,25,1,0,1,14.0,1,0.0,0.0,0,0.0
1,3,1,7,18,0,0,0,18.0,1,0.0,0.0,0,0.0
1,3,2,16,17,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,2,34,18,0,1,1,7.0,0,1.0,1.0,0,0.0
1,3,0,34,18,0,2,0,7.0,1,1.0,1.0,0,0.0
1,3,2,16,20,0,2,1,7.0,1,0.0,0.0,0,0.0
1,3,1,16,24,1,3,1,7.0,1,1.0,1.0,0,0.0
1,3,1,7,24,3,3,1,10.0,1,1.0,1.0,0,0.0
1,3,1,7,24,3,3,1,10.0,1,1.0,1.0,0,0.0
1,3,1,5,25,3,3,1,13.0,1,1.0,1.0,0,0.0
1,3,2,49,26,4,3,1,10.0,1,1.0,1.0,0,0.0
1,3,1,16,29,5,4,1,12.0,1,0.0,0.0,0,0.0
1,3,2,49,20,0,0,2,10.0,1,1.0,1.0,0,0.0
1,3,0,31,20,0,1,1,7.0,0,1.0,1.0,0,0.0
1,3,0,31,20,0,1,1,7.0,0,1.0,1.0,0,0.0
1,3,1,40,21,0,1,3,10.0,0,1.0,1.0,0,0.0
1,3,0,31,21,1,1,2,7.0,0,1.0,1.0,0,0.0
1,3,0,31,21,1,2,3,7.0,0,1.0,1.0,0,0.0
1,3,2,13,24,1,2,5,9.0,0,1.0,1.0,0,0.0
1,3,0,35,25,1,3,4,7.0,0,1.0,1.0,0,0.0
1,3,0,31,27,1,4,5,7.0,1,1.0,1.0,0,1.0
1,3,1,5,29,2,4,7,13.0,0,1.0,1.0,1,0.0
1,3,0,31,29,3,4,6,7.0,0,1.0,1.0,0,0.0
1,3,2,27,27,0,2,0,10.0,1,0.0,0.0,0,0.0
1,3,2,13,27,0,2,0,9.0,1,0.0,0.0,0,0.0
1,3,0,35,32,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,16,17,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,11,18,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,1,43,21,0,0,0,7.0,1,0.0,0.0,0,0.0
1,0,2,16,33,0,1,0,7.0,0,1.0,1.0,0,0.0
1,0,2,5,33,0,1,0,9.0,0,1.0,1.0,0,0.0
1,0,0,31,34,0,2,0,7.0,1,1.0,1.0,0,1.0
1,0,2,6,36,0,2,1,9.0,0,1.0,1.0,1,1.0
1,0,2,6,36,0,3,1,9.0,1,1.0,1.0,1,1.0
1,0,2,6,37,0,4,1,9.0,1,1.0,1.0,1,0.0
1,0,0,31,37,0,5,1,7.0,0,1.0,1.0,0,0.0
1,0,2,49,39,0,6,2,10.0,0,1.0,1.0,0,0.0
1,0,2,5,39,0,6,2,10.0,0,1.0,1.0,0,0.0
1,0,2,49,41,0,7,2,10.0,1,1.0,1.0,0,0.0
1,0,2,49,41,0,8,2,10.0,0,1.0,1.0,0,0.0
1,0,0,31,41,0,10,2,7.0,1,1.0,1.0,0,0.0
1,0,0,31,42,0,10,3,7.0,1,1.0,1.0,0,1.0
1,0,1,6,42,0,10,4,9.0,1,0.0,0.0,1,0.0
1,0,2,11,45,1,11,4,10.0,0,0.0,0.0,0,0.0
1,0,2,61,45,1,11,4,7.0,1,0.0,0.0,0,0.0
1,3,0,35,54,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,43,31,0,0,0,9.0,1,0.0,0.0,1,0.0
1,3,2,6,34,0,1,0,10.0,1,0.0,0.0,1,0.0
1,3,0,35,26,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,5,44,0,0,1,10.0,0,0.0,0.0,0,0.0
1,3,0,35,44,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,55,0,1,1,7.0,1,0.0,0.0,0,0.0
1,3,2,13,37,0,0,0,9.0,1,1.0,1.0,0,0.0
1,3,2,13,37,0,1,0,9.0,1,1.0,1.0,0,1.0
1,3,2,6,38,0,2,0,10.0,0,0.0,0.0,1,0.0
1,0,1,55,17,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,1,11,19,0,1,0,17.0,1,0.0,0.0,0,0.0
1,3,0,31,22,1,3,0,7.0,1,1.0,1.0,0,0.0
1,3,2,15,23,1,3,1,7.0,1,1.0,1.0,0,0.0
1,3,2,49,28,2,4,1,10.0,0,1.0,1.0,0,1.0
1,3,1,40,24,1,5,1,13.0,0,1.0,1.0,0,1.0
1,3,1,37,30,3,5,1,10.0,1,0.0,0.0,1,0.0
1,3,1,5,30,3,5,1,13.0,1,0.0,0.0,1,0.0
1,0,2,16,36,1,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,11,25,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,34,30,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,0,34,33,0,1,1,7.0,1,0.0,0.0,0,0.0
1,3,2,55,24,1,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,5,25,0,1,0,10.0,1,0.0,0.0,1,0.0
1,3,0,35,23,0,1,0,7.0,0,1.0,1.0,0,0.0
1,3,2,16,23,0,0,1,7.0,1,1.0,1.0,0,0.0
1,3,1,7,24,1,1,1,10.0,1,0.0,0.0,0,0.0
1,3,1,7,24,1,1,1,15.0,1,0.0,0.0,0,0.0
1,3,2,11,28,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,31,25,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,29,0,1,1,7.0,1,0.0,0.0,0,0.0
1,3,1,53,35,0,2,1,12.0,1,0.0,0.0,1,0.0
1,2,2,49,23,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,44,18,1,0,0,15.0,1,1.0,1.0,1,0.0
1,3,1,5,20,2,0,0,13.0,0,0.0,0.0,0,0.0
1,0,0,31,47,0,0,0,7.0,1,1.0,1.0,0,0.0
1,0,1,16,53,0,0,1,15.0,1,0.0,0.0,0,0.0
1,0,2,11,36,1,0,0,10.0,1,1.0,1.0,0,1.0
1,0,1,56,37,0,1,0,18.0,1,1.0,1.0,1,1.0
1,3,1,54,32,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,0,35,34,0,0,0,7.0,0,1.0,0.0,0,0.0
1,3,2,16,17,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,40,17,0,0,0,12.0,1,1.0,1.0,1,0.0
1,3,2,15,18,1,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,49,20,1,1,0,10.0,0,1.0,1.0,0,0.0
1,3,2,15,20,1,3,0,7.0,1,1.0,1.0,0,0.0
1,3,2,16,21,1,3,0,7.0,1,1.0,1.0,0,0.0
1,3,2,55,22,1,4,0,10.0,1,0.0,0.0,0,0.0
1,3,1,7,25,1,5,0,15.0,0,0.0,0.0,0,0.0
1,3,2,55,34,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,13,32,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,0,31,25,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,49,37,0,1,1,10.0,1,0.0,0.0,0,0.0
1,3,2,6,37,0,1,1,10.0,1,0.0,0.0,1,0.0
1,3,1,52,18,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,1,18,19,4,0,0,17.0,0,0.0,0.0,1,0.0
1,3,1,62,19,4,0,0,16.0,1,0.0,0.0,0,0.0
1,3,1,16,24,5,1,0,12.0,1,0.0,0.0,0,0.0
1,3,1,7,30,6,2,0,15.0,1,1.0,1.0,0,0.0
1,3,2,63,31,8,2,0,10.0,1,1.0,1.0,0,0.0
1,3,2,49,33,8,2,0,10.0,1,1.0,1.0,0,0.0
1,3,2,55,33,8,3,0,10.0,0,0.0,0.0,0,0.0
1,3,2,15,18,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,34,21,0,2,0,7.0,1,1.0,1.0,0,0.0
1,3,0,16,22,0,2,1,7.0,1,0.0,0.0,0,0.0
1,3,2,49,32,0,3,2,10.0,1,0.0,0.0,0,0.0
1,0,1,54,45,1,0,0,16.0,1,1.0,1.0,1,0.0
1,0,2,11,46,2,0,0,10.0,0,0.0,0.0,0,0.0
1,0,2,13,48,2,1,0,9.0,0,1.0,1.0,0,0.0
1,0,1,7,48,2,2,0,15.0,1,1.0,1.0,0,1.0
1,0,1,18,50,3,2,0,13.0,0,0.0,0.0,1,0.0
1,0,1,16,53,4,2,0,12.0,1,1.0,1.0,0,0.0
1,0,2,15,53,5,2,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,17,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,14,20,3,1,0,12.0,1,0.0,0.0,0,0.0
1,3,1,5,21,3,1,0,13.0,1,0.0,0.0,0,0.0
1,3,1,6,21,3,1,0,13.0,1,0.0,0.0,1,0.0
1,3,2,49,25,4,1,0,10.0,1,1.0,1.0,0,0.0
1,3,2,5,27,4,4,0,10.0,0,0.0,0.0,0,0.0
1,3,2,13,26,4,4,0,9.0,0,0.0,0.0,0,0.0
1,3,2,5,26,4,4,0,10.0,0,0.0,0.0,0,0.0
1,3,1,28,30,4,5,0,13.0,0,1.0,1.0,1,0.0
1,3,1,14,24,2,0,0,15.0,0,1.0,1.0,0,0.0
1,3,2,49,26,6,0,0,10.0,0,1.0,1.0,0,0.0
1,3,1,55,26,6,1,0,13.0,1,1.0,1.0,0,0.0
1,3,1,16,30,8,1,0,16.0,1,0.0,0.0,0,0.0
1,3,2,16,20,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,7,18,0,0,0,18.0,1,0.0,0.0,0,0.0
1,3,2,16,20,1,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,21,1,1,0,7.0,1,1.0,1.0,0,0.0
1,3,0,35,23,1,1,2,7.0,1,1.0,1.0,0,0.0
1,3,0,31,23,1,1,2,7.0,1,1.0,1.0,0,0.0
1,3,1,39,25,1,1,5,13.0,1,0.0,0.0,0,0.0
1,3,0,35,30,2,1,5,7.0,1,1.0,1.0,0,0.0
1,3,0,31,31,2,1,6,7.0,1,1.0,1.0,0,0.0
1,3,1,36,33,2,1,7,13.0,1,0.0,0.0,0,0.0
1,3,2,16,25,0,2,0,7.0,1,1.0,1.0,0,1.0
1,3,2,6,24,1,2,0,10.0,1,0.0,0.0,1,0.0
1,3,2,11,25,1,2,0,10.0,1,0.0,0.0,0,0.0
